Date,Open Price,High Price,Low Price,Close Price,Average Price=(O+H+L+C)/4,Volume,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
02-Apr-18,890.5,901.2,886.4,892.7,894.741046046472040173,469960,11393,420492502,266837,56.78,14.8,2.2
03-Apr-18,890,901,886.1,898.8,892.119040152386262006,172194,3819,153617546,49256,28.6,14.9,8.8
04-Apr-18,905.5,911.15,892.35,895.1,900.862893790586593677,186330,4054,167857783,61876,33.21,18.8,-10.4
05-Apr-18,902.55,910,902.55,906.75,906.228587934378067035,465637,5262,421973561,271799,58.37,7.45,4.2
06-Apr-18,909.9,917.2,905,909.75,911.158297967335830129,421073,5884,383664158,210382,49.96,12.2,-0.15
09-Apr-18,912.95,917.75,911.4,916.05,915.380146698591665919,289846,3741,265319274,147982,51.06,6.35,3.1
10-Apr-18,918,922.45,913.35,916.45,917.237483617300131061,518840,5209,475899496,300705,57.96,9.1,-1.55
11-Apr-18,920.1,931,916.65,929.05,927.690465113127690424,442774,7573,410757218,210096,47.45,14.35,8.95
12-Apr-18,930,935.3,923.1,927.55,927.579473587529850158,381070,4237,353472710,212657,55.81,12.2,-2.45
13-Apr-18,931.15,941.4,929.1,938.85,935.733485851330871493,723849,9567,677329748,521654,72.07,12.3,7.7
16-Apr-18,935,939.9,928.3,937.25,933.044785738028532083,147413,2950,137542931,74326,50.42,11.6,2.25
17-Apr-18,938.25,947.5,936.1,943.7,941.844371396090999986,365055,6860,343824997,183393,50.24,11.4,5.45
18-Apr-18,945,948.25,934,937,939.485787397169641510,205557,2922,193117880,112215,54.59,14.25,-8
19-Apr-18,938.2,943.95,935.1,941.25,940.753225784419522723,366035,3423,344348607,183260,50.07,8.85,3.05
20-Apr-18,939,941.6,921.45,928.05,927.183351479113741473,214926,3479,199275809,100231,46.64,20.15,-10.95
23-Apr-18,927.3,942.95,926,935.15,935.314811788076139706,159076,3460,148786139,45987,28.91,16.95,7.85
24-Apr-18,937.7,974.5,935,969.75,959.968820653236847252,511300,11378,490832058,154076,30.13,39.5,32.05
25-Apr-18,972.55,981.45,964.5,970.7,971.498738777707513969,425381,7326,413257105,121573,28.58,16.95,-1.85
26-Apr-18,972,988,963.4,975.35,977.860782880884131067,530962,11869,519206917,145526,27.41,24.6,3.35
27-Apr-18,988.25,1010.7,988.25,994.75,998.945870012254015958,1092703,19151,1091551149,433861,39.71,22.45,6.5
30-Apr-18,984.7,992,961,963.1,969.730680196837783536,549488,14823,532855372,153539,27.94,31,-21.6
02-May-18,968.8,978.2,966.25,973,973.458405143200170407,309846,9705,301622193,99902,32.24,11.95,4.2
03-May-18,977,978.8,959.3,962.6,963.481683115714205351,319978,6539,308292942,142283,44.47,19.5,-14.4
04-May-18,963.95,964.5,949.65,953.9,954.609350048130157299,179721,6037,171563347,78990,43.95,14.85,-10.05
07-May-18,958,974,956.5,971.85,964.644672944073322541,350888,11165,338482240,166744,47.52,17.5,13.85
08-May-18,973.55,982,965.15,967.65,973.739739535214270485,337704,6241,328835805,128504,38.05,16.85,-5.9
09-May-18,967.65,982.65,962,975.3,975.197030501200327280,333659,5265,325383266,96837,29.02,20.65,7.65
10-May-18,977.1,984,974.5,980.7,980.337279733961757002,319954,8042,313662834,123112,38.48,9.5,3.6
11-May-18,982.8,990.15,977.25,988.5,984.938234677963734549,343688,7210,338511452,140530,40.89,12.9,5.7
14-May-18,993.9,993.9,976.4,984.85,983.688782776241936835,167118,5265,164392102,52045,31.14,17.5,-9.05
15-May-18,980,999.3,977,979.35,991.202571272163454761,305063,7562,302379230,110871,36.34,22.3,-0.65
16-May-18,976.3,976.3,954.4,956.45,961.539132749186011502,1288716,7546,1239150865,299595,23.25,21.9,-19.85
17-May-18,959.9,960.7,942.5,945.15,949.041759167870949861,1414396,6860,1342320868,459082,32.46,18.2,-14.75
18-May-18,946,953.55,931.5,933.4,941.189844231748840451,484887,8371,456370720,265293,54.71,22.05,-12.6
21-May-18,932,935.4,922,931.95,927.531718386712080784,233114,5205,216220629,92122,39.52,13.4,-0.05
22-May-18,933,934.2,924.5,926.9,929.621822033898305084,220896,5801,205349742,80243,36.33,9.7,-6.1
23-May-18,927,927.1,909.05,912.25,917.512366170713744099,275631,9609,252894851,118402,42.96,18.05,-14.75
24-May-18,916.7,920.95,910.85,916.05,916.529192734103755388,238484,4963,218577548,80733,33.85,10.1,-0.65
25-May-18,918.05,924.25,915.6,921.75,920.532244063460154652,175102,3836,161187037,72906,41.64,8.65,3.7
28-May-18,923.55,927.15,918.95,921,922.220518379117651622,1353411,4338,1248143394,333915,24.67,8.2,-2.55
29-May-18,920.05,927.9,914.15,917,919.990905052797311976,227379,4026,209186612,63569,27.96,13.75,-3.05
30-May-18,914,922.8,907.1,917.35,916.664461335849760973,482165,5720,441983520,208916,43.33,15.7,3.35
31-May-18,919.35,924,916.5,921.3,921.284894667758262715,2016619,7010,1857880623,815070,40.42,7.5,1.95
01-Jun-18,921.3,934.9,919.1,929.2,928.297577551998230893,2034925,5546,1889015948,1852911,91.06,15.8,7.9
04-Jun-18,934.8,943.75,932,939.35,939.162881165721294867,1868577,8483,1754898159,105184,5.63,11.75,4.55
05-Jun-18,941.25,955,941.2,947.85,949.147687343009857339,289429,6501,274710866,121237,41.89,13.8,6.6
06-Jun-18,948.9,955.4,942.55,953.4,952.240181400463845123,183682,4254,174909381,85289,46.43,12.85,4.5
07-Jun-18,955,975.6,955,971.4,970.583696735892455065,329983,7317,320276120,145324,44.04,20.6,16.4
08-Jun-18,968.9,986.5,960.55,983.4,974.264816657591858958,266305,5951,259451592,94254,35.39,25.95,14.5
11-Jun-18,984.35,999.5,978.2,982.45,993.511780280823826777,832408,7753,827007154,682713,82.02,21.3,-1.9
12-Jun-18,982.2,998,980.45,995.4,990.892382173562821587,243324,5183,241107898,92668,38.08,17.55,13.2
13-Jun-18,999,1004.9,990,1002.1,999.186076825939956821,343686,7975,343406266,125598,36.54,14.9,3.1
14-Jun-18,996.2,1011.7,988.2,1007.5,1002.799912261610033463,294056,6461,294879331,108044,36.74,23.5,11.3
15-Jun-18,1007.5,1023.5,999.75,1013.85,1015.999714241432086328,412936,13182,419542858,146759,35.54,23.75,6.35
18-Jun-18,1010.8,1018.6,1007.7,1015,1014.042933161883395803,292408,5158,296514266,132923,45.46,10.9,4.2
19-Jun-18,1015,1015,993.05,995.65,1002.346721765648858190,236423,7261,236977819,94910,40.14,21.95,-19.35
20-Jun-18,996.5,1021.75,996,1019.95,1015.903655206197511960,340911,6983,346332731,97011,28.46,25.75,23.45
21-Jun-18,1023,1035.8,1020.4,1032.35,1030.332160789317921468,444333,9542,457810580,147825,33.27,15.4,9.35
22-Jun-18,1030,1030,1008.6,1012.3,1011.994750765018824008,6655065,8066,6734890846,6219923,93.46,21.4,-17.7
25-Jun-18,1017,1017,1001.95,1003.55,1008.548410651291582900,210904,3934,212706894,59013,27.98,15.05,-13.45
26-Jun-18,1003.6,1005.05,975.5,978.7,986.145090544350466276,368880,9260,363769201,133718,36.25,29.55,-24.9
27-Jun-18,980,985.75,960.5,965.3,972.718386065583029289,354116,8206,344455144,126179,35.63,25.25,-14.7
28-Jun-18,965.05,969,941.35,944.7,953.806090204973000301,284818,6887,271661143,102753,36.08,27.65,-20.35
29-Jun-18,952,977.75,949.7,972.95,966.319314186580868217,325103,8350,314153308,91440,28.13,28.05,20.95
02-Jul-18,973,973.5,957.55,961.05,962.492354930793772638,208435,4397,200617094,44981,21.58,15.95,-11.95
03-Jul-18,964,978.25,961,971.6,972.204052317229908520,224859,4442,218608831,48814,21.71,17.25,7.6
04-Jul-18,974.8,992,972,990.05,983.211169475991469697,337151,6750,331490629,100560,29.83,20,15.25
05-Jul-18,998.7,1008.5,960.1,965,986.866420584706856092,1290356,25652,1273409007,339478,26.31,48.4,-33.7
06-Jul-18,965.9,982.45,964.8,976.5,976.977776325055789476,336533,7663,328785262,78509,23.33,17.65,10.6
09-Jul-18,985.5,998.7,983.3,995.65,992.302394762693214202,288087,7756,285869420,96762,33.59,15.4,10.15
10-Jul-18,1001.5,1028.5,1001.5,1025.75,1018.882584797504116701,610926,15491,622461862,284106,46.5,27,24.25
11-Jul-18,1025,1038.7,1017,1036.35,1029.927221081130395973,405557,10212,417694194,94709,23.35,21.7,11.35
12-Jul-18,1043.15,1098.8,1043.15,1082.2,1080.071253870827459598,1370508,31087,1480246294,354404,25.86,55.65,39.05
13-Jul-18,1082.9,1107.25,1080.9,1096.75,1097.389221721226647577,874481,18901,959646024,151061,17.27,26.35,13.85
16-Jul-18,1098.05,1108.5,1073,1076.15,1081.986070422251515714,446819,10297,483451934,92236,20.64,35.5,-21.9
17-Jul-18,1079,1095,1069.15,1091.7,1085.885690960883762940,287860,7215,312583055,65358,22.7,25.85,12.7
18-Jul-18,1097.9,1104.5,1079,1090.55,1091.012232898888342492,278593,6239,303948371,68116,24.45,25.5,-7.35
19-Jul-18,1095,1114,1086.8,1103.9,1094.773153238319341546,778552,9443,852337828,475172,61.03,27.2,8.9
20-Jul-18,1110.5,1138.25,1110.5,1128.55,1125.243468568781179988,446801,12094,502759907,109831,24.58,27.75,18.05
23-Jul-18,1129.7,1130,1114,1120.15,1119.628889428918590522,205750,4704,230363644,69915,33.98,16,-9.55
24-Jul-18,1122,1126.1,1107.65,1110.55,1115.066007184232672213,305391,5790,340531123,135804,44.47,18.45,-11.45
25-Jul-18,1112.25,1122.3,1104.55,1114.05,1116.138707973284027017,265010,5802,295787919,102790,38.79,17.75,1.8
26-Jul-18,1113,1121,1107.7,1110.35,1114.832218817357882982,154028,4490,171715377,60309,39.15,13.3,-2.65
27-Jul-18,1117.2,1137,1112.8,1129.6,1127.607317133143032137,447361,9677,504447537,132729,29.67,24.2,12.4
30-Jul-18,1136,1157.55,1126.6,1149.7,1143.088598454255844214,713184,16271,815232499,166693,23.37,30.95,13.7
31-Jul-18,1150,1190,1145,1185.85,1174.096106296918354018,1165189,15180,1368043868,642377,55.13,45,35.85
01-Aug-18,1195,1202.95,1185.95,1191.15,1193.344517013463892288,510625,11470,609351544,117387,22.99,17,-3.85
02-Aug-18,1192.35,1194.5,1166,1168.35,1173.962170127642004399,280942,8169,329815280,62971,22.41,28.5,-24
03-Aug-18,1175,1183.85,1169.5,1176.75,1176.319454407207620796,278816,6056,327976685,75712,27.15,14.35,1.75
06-Aug-18,1180,1196,1174.85,1191.5,1187.699622666860745037,267933,5794,318223923,60281,22.5,21.15,11.5
07-Aug-18,1196,1200,1178.3,1183.55,1185.552248457127642376,210322,4989,249347720,60982,28.99,21.7,-12.45
08-Aug-18,1188.4,1222,1186,1217.25,1205.056108083893130250,477703,13587,575658918,142777,29.89,36,28.85
09-Aug-18,1220,1231.5,1212,1217.95,1222.695549185988213147,528555,9232,646261846,295581,55.92,19.5,-2.05
10-Aug-18,1215,1215.3,1201.95,1204,1207.810167272557247893,171098,4431,206653904,52765,30.84,13.35,-11
13-Aug-18,1203,1203,1183.05,1187.15,1191.402455997458078432,223453,5606,266222453,59977,26.84,19.95,-15.85
14-Aug-18,1187.2,1216.4,1185.25,1210.95,1203.726430011148129573,313057,7748,376834985,80767,25.8,31.15,23.75
16-Aug-18,1206.4,1215.7,1196.25,1200.2,1204.831678029823266101,323707,6759,390012448,93709,28.95,19.45,-6.2
17-Aug-18,1206,1215,1200.25,1203.45,1208.405919285329032460,190969,4483,230768070,44000,23.04,14.75,-2.55
20-Aug-18,1206.5,1238.05,1206.5,1234.9,1225.519727149481680214,561333,11226,687924665,232771,41.47,31.55,28.4
21-Aug-18,1236,1251,1227.15,1246.5,1242.412719812700652837,427978,8444,531725311,169337,39.57,23.85,10.5
23-Aug-18,1244,1273.55,1238.6,1269.7,1260.235398477986834119,364123,10008,458880694,103036,28.3,34.95,25.7
24-Aug-18,1265,1280,1260.9,1278.05,1272.662423917266386694,378371,8861,481538554,90844,24.01,19.1,13.05
27-Aug-18,1280.05,1296.2,1280,1291.6,1290.466958294255467152,288953,7343,372884299,68974,23.87,16.2,11.55
28-Aug-18,1298.75,1323,1295.5,1318.2,1310.944019012410879324,484736,12158,635461760,115900,23.91,27.5,19.45
29-Aug-18,1319,1328.75,1290.3,1294.45,1309.211051735892640880,570571,15437,746997859,137151,24.04,38.45,-24.55
30-Aug-18,1300,1300,1270.45,1274.1,1278.056379830189254935,1802595,11065,2303818040,1472726,81.7,29.55,-25.9
31-Aug-18,1273.8,1273.8,1237.05,1240.95,1251.350399213721861896,1284024,14772,1606763945,900813,70.16,36.75,-32.85
03-Sep-18,1249,1258,1227.5,1230.4,1244.617672812399915796,1220847,12950,1519487752,793456,64.99,30.5,-18.6
04-Sep-18,1235,1254.75,1230,1242.35,1241.189098129289351339,433632,10816,538219311,65432,15.09,24.75,7.35
05-Sep-18,1245,1252.45,1210,1225.8,1228.889420920613299224,1203980,17285,1479558285,596628,49.55,42.45,-19.2
06-Sep-18,1230,1263.8,1226,1260.15,1245.310056910380016781,558949,12177,696064811,102255,18.29,37.8,30.15
07-Sep-18,1267.7,1279.9,1254.85,1276.75,1271.423463983050847457,430464,10897,547302030,91640,21.29,25.05,9.05
10-Sep-18,1275,1276.75,1251.55,1257.15,1263.687195223136694333,343489,9264,434062651,71284,20.75,25.2,-17.85
11-Sep-18,1260,1267.75,1235,1238.45,1252.894717573936206543,366025,9979,458590789,82487,22.54,32.75,-21.55
12-Sep-18,1244.45,1257.65,1229.85,1252.7,1243.499809486484426880,459285,9593,571120810,62561,13.62,27.8,8.25
14-Sep-18,1261,1275,1248.55,1252.8,1257.863695068483839173,294230,7446,370101235,79267,26.94,26.45,-8.2
17-Sep-18,1251.9,1251.9,1220.5,1226.25,1233.111595644575883855,371950,10206,458655858,100654,27.06,31.4,-25.65
18-Sep-18,1224,1238.9,1214.25,1217.2,1228.184924383378655598,314415,9624,386159763,81647,25.97,24.65,-6.8
19-Sep-18,1225,1227,1201.2,1210.3,1210.645654344494496818,861320,13027,1042753315,501202,58.19,25.8,-14.7
21-Sep-18,1220.05,1237.1,1183.2,1216.85,1223.288332238630986432,566364,14105,692826473,202323,35.72,53.9,-3.2
24-Sep-18,1216,1239.9,1204.25,1232.3,1224.787549459595825477,451884,14400,553461897,192393,42.58,35.65,16.3
25-Sep-18,1233.3,1244.9,1195.75,1230.6,1226.820889955240130650,396784,14124,486782900,73170,18.44,49.15,-2.7
26-Sep-18,1235.2,1254.1,1226.8,1251.75,1240.607314509083909560,337685,8887,418934481,131410,38.91,27.3,16.55
27-Sep-18,1259.8,1263.25,1238.6,1252.9,1251.819547694433102994,389427,9977,487492331,85334,21.91,24.65,-6.9
28-Sep-18,1260,1271.1,1247.65,1258.2,1256.213811332866299829,648062,12202,814104435,339361,52.37,23.45,-1.8
01-Oct-18,1258.2,1260,1204.3,1231.55,1227.095172534126505941,366797,9965,450094828,66461,18.12,55.7,-26.65
03-Oct-18,1233.1,1239.75,1198.7,1205.3,1216.429484156209850355,430421,11873,523576795,130256,30.26,41.05,-27.8
04-Oct-18,1199,1199,1105.05,1120.55,1140.900705335074634920,1482416,42726,1691289460,459995,31.03,93.95,-78.45
05-Oct-18,1102.6,1115.55,1039.55,1049.85,1078.781661904896851220,1164483,37869,1256222906,271825,23.34,76,-52.75
08-Oct-18,1048.85,1115.35,1025.2,1107.95,1083.820858327684397061,1330634,31974,1442168884,276727,20.8,90.15,59.1
09-Oct-18,1121.1,1123.5,1080.75,1090.4,1103.029464789640881750,620130,16031,684021662,125017,20.16,42.75,-30.7
10-Oct-18,1095,1114.7,1085.1,1102.35,1101.459998171570892396,404719,10879,445781789,67328,16.64,29.6,7.35
11-Oct-18,1067.8,1114.4,1043.05,1089.2,1086.152927173741208810,765397,17702,831338192,142520,18.62,71.35,21.4
12-Oct-18,1102.5,1129,1102,1126.4,1121.248509316213259688,446104,11160,500193445,104315,23.38,27,23.9
15-Oct-18,1133.3,1146.35,1119.25,1139.8,1137.466520180409390540,397762,12777,452440958,75084,18.88,27.1,6.5
16-Oct-18,1146.15,1168,1140.8,1163.65,1155.505975898322528415,464449,11757,536673595,118255,25.46,27.2,17.5
17-Oct-18,1180,1180.95,1141,1148.9,1168.247769947962584816,1452993,15094,1697455832,898169,61.82,39.95,-31.1
19-Oct-18,1103.9,1110,1073.15,1101.65,1091.483717483717483717,1461537,29562,1595243838,655286,44.84,36.85,-2.25
22-Oct-18,1111,1114.8,1057.35,1062.45,1081.490803836838474791,646574,19144,699263835,211879,32.77,57.45,-48.55
23-Oct-18,1053,1064.5,1043.7,1052.6,1053.389206468383302333,527427,12615,555585909,141338,26.8,20.8,-0.4
24-Oct-18,1074,1074.95,1031,1046.6,1049.174530456396895426,584557,13935,613302316,160476,27.45,43.95,-27.4
25-Oct-18,1036,1040.05,1017,1030.2,1029.148342577121871792,704437,17801,724970171,193416,27.46,23.05,-5.8
26-Oct-18,1040,1056.75,1022.15,1044.7,1043.700571887227851911,647855,14144,676166634,89817,13.86,34.6,4.7
29-Oct-18,1047.7,1093.15,1047,1088,1071.352596622980388788,535561,12329,573774668,114234,21.33,46.15,40.3
30-Oct-18,1087.45,1087.45,1052,1057.15,1064.765084944346807264,558189,13384,594340158,138891,24.88,35.45,-30.3
31-Oct-18,1064.7,1065.7,1047.65,1061.4,1061.406704939286457302,3153168,10980,3346793657,2709209,85.92,18.05,-3.3
01-Nov-18,1066.4,1068.8,1050.3,1056.9,1058.489017097488171868,393976,9454,417019269,85260,21.64,18.5,-9.5
02-Nov-18,1067.8,1081,1063,1074.25,1069.774226839061543225,4308094,14539,4608687928,3619191,84.01,18,6.45
05-Nov-18,1074,1093.5,1064.5,1088.55,1072.589550319978448391,5052059,14534,5418785691,4346186,86.03,29,14.55
06-Nov-18,1094.3,1111.95,1093.05,1103.45,1104.369267744487248713,661149,11150,730152637,249829,37.79,18.9,9.15
07-Nov-18,1116.8,1117,1106.6,1110.55,1110.660072555268274106,99786,3836,110828326,42586,42.68,10.4,-6.25
09-Nov-18,1106,1113.3,1086,1093.35,1100.432592436532181607,379720,7920,417856264,94582,24.91,27.3,-12.65
12-Nov-18,1098.5,1100.05,1074.3,1078.75,1085.915927104425802719,259275,7060,281550852,73519,28.36,25.75,-19.75
13-Nov-18,1075.9,1102.8,1071,1099.55,1090.265427750690630537,363436,8299,396241706,83791,23.06,31.8,23.65
14-Nov-18,1105,1112.85,1087,1096.1,1098.051187503421942806,420083,8532,461272637,88950,21.17,25.85,-8.9
15-Nov-18,1096,1102.85,1087.1,1096.9,1094.984758451321714403,286257,6454,313447052,52445,18.32,15.75,0.9
16-Nov-18,1096.1,1129.3,1096.1,1127.5,1122.166917513571339152,702952,14307,788829479,161502,22.97,33.2,31.4
19-Nov-18,1132,1151.4,1131.2,1149.6,1141.130495047580166992,514395,13163,586991821,215124,41.82,20.2,17.6
20-Nov-18,1146,1155.45,1130.4,1138.65,1141.293971163395426545,472247,6805,538972654,64810,13.72,25.05,-7.35
21-Nov-18,1137,1145.4,1107.05,1112.3,1115.365938481683254548,499461,9198,557081787,192693,38.58,38.35,-24.7
22-Nov-18,1114.7,1125.1,1100,1102.85,1112.906518704015601453,360992,8015,401750350,76688,21.24,25.1,-11.85
26-Nov-18,1109.95,1117.25,1098.05,1109.6,1107.733301622271179651,279608,6373,309731093,66919,23.93,19.2,-0.35
27-Nov-18,1109.5,1129.4,1101.7,1127.5,1122.579155183379266482,264152,6556,296531529,61921,23.44,27.7,18
28-Nov-18,1132.3,1157.7,1126.5,1146.25,1139.617156918996799653,1098006,17132,1251306476,169921,15.48,31.2,13.95
29-Nov-18,1159,1179.9,1158.8,1170,1171.965290094966532150,413830,14828,484994396,116134,28.06,21.1,11
30-Nov-18,1172,1186,1162.95,1168.2,1173.569391549233798664,454515,16103,533404892,118071,25.98,23.05,-3.8
03-Dec-18,1172.05,1174,1148.65,1156.3,1158.381920208033942380,292260,8019,338548700,79862,27.33,25.35,-15.75
04-Dec-18,1157,1157.4,1142.95,1151.55,1149.317192642787996127,206600,4741,237448932,34752,16.82,14.45,-5.45
05-Dec-18,1144.7,1159,1139.6,1154.85,1150.495948836827942963,268318,6005,308698772,70546,26.29,19.4,10.15
06-Dec-18,1147.5,1147.85,1118.25,1123.45,1135.894110657975016858,249128,8001,282983028,69192,27.77,29.6,-24.05
07-Dec-18,1132.8,1135.2,1109.1,1133.25,1125.911385632044742659,256042,6870,288280603,63497,24.8,26.1,0.45
10-Dec-18,1112.65,1112.75,1084,1088.5,1090.923258102213302991,1104729,16559,1205174560,762774,69.05,28.75,-24.15
11-Dec-18,1066.1,1100.2,1055.35,1096.2,1079.168192954869582025,957115,20943,1032888065,229901,24.02,44.85,30.1
12-Dec-18,1100,1113.35,1088.1,1110.5,1099.231317615736517396,1035909,11812,1138703615,607762,58.67,25.25,10.5
13-Dec-18,1125.6,1126.35,1096.55,1106.8,1110.673795361786945929,632140,11297,702101333,287519,45.48,29.8,-18.8
14-Dec-18,1103.9,1115,1092.6,1111.75,1107.235816685152619507,384977,8605,426260323,70910,18.42,22.4,7.85
17-Dec-18,1114.7,1133.8,1110.3,1130.6,1125.271802573733407315,374864,8112,421823889,83652,22.32,23.5,15.9
18-Dec-18,1122,1139.5,1120.8,1136.45,1130.632831234139641002,300671,6444,339948504,57121,19,18.7,14.45
19-Dec-18,1138.65,1146.55,1131.4,1137.1,1141.179955494877610913,1116276,7385,1273871796,877394,78.6,15.15,-1.55
20-Dec-18,1124,1131.95,1116.5,1127.25,1125.209471713376128594,306576,8623,344962219,75601,24.66,15.45,3.25
21-Dec-18,1128.3,1131.4,1095,1098.35,1109.692982907773819858,835175,11407,926787837,517822,62,36.4,-29.95
24-Dec-18,1101.8,1103,1086.5,1090.05,1093.660721615555004973,270421,6340,295748826,57737,21.35,16.5,-11.75
26-Dec-18,1087,1100.65,1066.55,1096.95,1081.033615975642367289,474923,12592,513407728,84857,17.87,34.1,9.95
27-Dec-18,1105,1125.9,1104.45,1120,1119.317815701459849199,454773,11609,509035521,111874,24.6,21.45,15
28-Dec-18,1123.3,1135.9,1122,1125.8,1129.832111257475257335,343132,7868,387681552,87263,25.43,13.9,2.5
31-Dec-18,1127.15,1133.4,1116.6,1121.05,1122.607469385283744304,264252,5537,296651269,64647,24.46,16.8,-6.1
01-Jan-19,1126,1130,1111.55,1121.35,1118.855772245326564453,264741,6178,296206996,70943,26.8,18.45,-4.65
02-Jan-19,1116,1126.75,1101.45,1106.3,1112.256269757639620653,322660,7052,358880608,78233,24.25,25.3,-9.7
03-Jan-19,1108.05,1114.45,1089.65,1091.75,1100.466799796104703595,357046,9329,392917269,95474,26.74,24.8,-16.3
04-Jan-19,1098,1104.35,1081.25,1099.05,1093.860703230215682727,397992,9088,435347809,105150,26.42,23.1,1.05
07-Jan-19,1105.15,1117.95,1101,1103.45,1109.602058183257470809,303180,6341,336409152,88316,29.13,16.95,-1.7
08-Jan-19,1106.35,1109.9,1096.1,1103.95,1101.608098267966730008,513616,6328,565803545,277431,54.02,13.8,-2.4
09-Jan-19,1111.9,1116,1098.5,1108.4,1109.591810739722788663,338370,7291,375452581,72511,21.43,17.5,-3.5
10-Jan-19,1108.4,1110.65,1102.1,1105.65,1105.416905725625810508,203576,3977,225036352,74180,36.44,8.55,-2.75
11-Jan-19,1109.3,1114,1089.5,1097.9,1099.171060093372088400,477873,8840,525264172,121689,25.46,24.5,-11.4
14-Jan-19,1096.7,1102,1086.25,1096.45,1092.911658011006898690,258020,5879,281993066,94567,36.65,15.75,-0.25
15-Jan-19,1103.2,1132.3,1103.2,1129.55,1124.194381284040520022,661895,12574,744098640,316805,47.86,29.1,26.35
16-Jan-19,1134.7,1144.65,1130.25,1134.05,1138.133417852077871846,465380,9362,529664530,130499,28.04,14.4,-0.65
17-Jan-19,1141,1147.8,1129.1,1133.75,1135.871664512903894939,776161,12737,881619287,320013,41.23,18.7,-7.25
18-Jan-19,1149.7,1189.25,1135.5,1182.95,1164.453006016123343244,1808806,32839,2106269584,481746,26.63,53.75,33.25
21-Jan-19,1193.9,1237.4,1189.75,1234.5,1223.844257442750311903,1461187,30093,1788265319,311010,21.28,47.65,40.6
22-Jan-19,1234,1246.25,1219.4,1234.75,1233.820950418117259754,1241159,19614,1531367977,491297,39.58,26.85,0.75
23-Jan-19,1233.4,1244,1222.5,1225.7,1232.768916574522438708,419632,7946,517309286,145350,34.64,21.5,-7.7
24-Jan-19,1225.05,1251.75,1220.1,1245.4,1240.628752774013370189,946733,16585,1174544181,324758,34.3,31.65,20.35
25-Jan-19,1250.1,1263,1236.55,1246.25,1253.507289482760625167,516086,11215,646917563,133069,25.78,26.45,-3.85
28-Jan-19,1253,1255.45,1221.75,1229.6,1237.350257365687876952,787401,9609,974290830,207788,26.39,33.7,-23.4
29-Jan-19,1230,1231.9,1201.6,1210.9,1211.181977634207726836,578115,8825,700202469,286431,49.55,30.3,-19.1
30-Jan-19,1215,1224.9,1190.55,1194.8,1206.994492151482497750,450085,10108,543250116,152321,33.84,34.35,-20.2
31-Jan-19,1201,1229.8,1201,1227.1,1219.771943585027516552,620899,18129,757355180,266677,42.95,28.8,26.1
01-Feb-19,1234,1253,1225.75,1247.3,1238.354463016318026358,927747,15561,1148879638,499100,53.8,27.25,13.3
04-Feb-19,1245.55,1297,1245,1291.15,1269.163733205000981489,1105463,19155,1403013548,526974,47.67,52,45.6
05-Feb-19,1292,1304.25,1278.6,1290.3,1293.196715436118150418,945879,17376,1223207616,395981,41.86,25.65,-1.7
06-Feb-19,1298,1316.5,1292,1309.85,1309.567038895351405474,1086608,16587,1422986021,521833,48.02,24.5,11.85
07-Feb-19,1310.95,1320.85,1285.8,1290.2,1302.562114000448671688,739962,17752,963846467,285091,38.53,35.05,-20.75
08-Feb-19,1287,1298.7,1272.25,1277.35,1282.205791723193612866,872003,9694,1118087297,527492,60.49,26.45,-9.65
11-Feb-19,1277,1277,1251,1253.45,1258.755213887990912139,330991,7547,416636647,156862,47.39,26,-23.55
12-Feb-19,1253,1272,1251.9,1256.7,1260.459532516727846951,435053,8373,548366701,144990,33.33,20.1,3.7
13-Feb-19,1261,1272.9,1235,1244.4,1259.229365541940240862,712025,7867,896602789,360005,50.56,37.9,-16.6
14-Feb-19,1240.25,1242.7,1218.1,1225.5,1229.205334144341892999,378130,8225,464799413,68692,18.17,24.6,-14.75
15-Feb-19,1225,1248.5,1215,1243.5,1227.948886830640458303,641322,10318,787510636,337826,52.68,33.5,18.5
18-Feb-19,1245.3,1251.4,1215.95,1219.75,1229.892839886092804996,796789,15525,979965086,401090,50.34,35.45,-25.55
19-Feb-19,1219.2,1239.7,1211.3,1216.35,1226.795387926972617211,403246,7444,494700333,54509,13.52,28.4,-2.85
20-Feb-19,1226.1,1239.25,1218.75,1234.35,1226.259126834107013129,843803,8714,1034721130,518602,61.46,20.5,8.25
21-Feb-19,1236,1256.7,1230.2,1246.45,1245.968440941621047999,772710,12110,962772274,462457,59.85,26.5,10.45
22-Feb-19,1241.25,1245.9,1226.1,1232.6,1232.574726548863404496,1034097,9327,1274601827,761068,73.6,19.8,-8.65
25-Feb-19,1235.8,1243,1223.15,1232.15,1231.000508503151631832,367746,8020,452695513,127960,34.8,19.85,-3.65
26-Feb-19,1214.4,1233.6,1206.15,1219.7,1222.369903853177150809,520246,11051,635933053,134740,25.9,27.45,5.3
27-Feb-19,1227.4,1244,1209.15,1222.45,1225.664100941326202390,575146,14288,704935805,129605,22.53,34.85,-4.95
28-Feb-19,1231,1239.5,1225.35,1231.55,1234.036350432222647373,512236,7882,632117844,270759,52.86,14.15,0.55
01-Mar-19,1235,1242.5,1222.45,1226.7,1228.083907554497644330,507499,7949,623251355,267940,52.8,20.05,-8.3
